"행정구역별(읍면동)","연령별","항목","단위","2021 년",
"남구","65세이상","총인구(명)","","39429",
"남구","65세이상","총인구_남자(명)","","17006",
"남구","65세이상","총인구_여자(명)","","22423",
"남구","85세이상","총인구(명)","","3781",
"남구","85세이상","총인구_남자(명)","","1064",
"남구","85세이상","총인구_여자(명)","","2717",
"남구","평균연령","총인구(명)","","43.4",
"남구","평균연령","총인구_남자(명)","","42.2",
"남구","평균연령","총인구_여자(명)","","44.5",
"남구","중위연령","총인구(명)","","44.7",
"남구","중위연령","총인구_남자(명)","","43.4",
"남구","중위연령","총인구_여자(명)","","45.9",
"북구","합계","총인구(명)","","436997",
"북구","합계","총인구_남자(명)","","217227",
"북구","합계","총인구_여자(명)","","219770",
"북구","0~4세","총인구(명)","","13559",
"북구","0~4세","총인구_남자(명)","","6914",
"북구","0~4세","총인구_여자(명)","","6645",
"북구","5~9세","총인구(명)","","18562",
"북구","5~9세","총인구_남자(명)","","9502",
"북구","5~9세","총인구_여자(명)","","9060",
"북구","10~14세","총인구(명)","","19723",
"북구","10~14세","총인구_남자(명)","","10378",
"북구","10~14세","총인구_여자(명)","","9345",
"북구","15~19세","총인구(명)","","22045",
"북구","15~19세","총인구_남자(명)","","11511",
"북구","15~19세","총인구_여자(명)","","10534",
"북구","20~24세","총인구(명)","","33401",
"북구","20~24세","총인구_남자(명)","","17064",
"북구","20~24세","총인구_여자(명)","","16337",
"북구","25~29세","총인구(명)","","33272",
"북구","25~29세","총인구_남자(명)","","17715",
"북구","25~29세","총인구_여자(명)","","15557",
"북구","30~34세","총인구(명)","","26482",
"북구","30~34세","총인구_남자(명)","","13766",
"북구","30~34세","총인구_여자(명)","","12716",
"북구","35~39세","총인구(명)","","29046",
"북구","35~39세","총인구_남자(명)","","15166",
"북구","35~39세","총인구_여자(명)","","13880",
"북구","40~44세","총인구(명)","","31789",
"북구","40~44세","총인구_남자(명)","","15957",
"북구","40~44세","총인구_여자(명)","","15832",
"북구","45~49세","총인구(명)","","34200",
"북구","45~49세","총인구_남자(명)","","17231",
"북구","45~49세","총인구_여자(명)","","16969",
"북구","50~54세","총인구(명)","","37498",
"북구","50~54세","총인구_남자(명)","","18471",
"북구","50~54세","총인구_여자(명)","","19027",
"북구","55~59세","총인구(명)","","34672",
"북구","55~59세","총인구_남자(명)","","17159",
"북구","55~59세","총인구_여자(명)","","17513",
"북구","60~64세","총인구(명)","","33971",
"북구","60~64세","총인구_남자(명)","","16435",
"북구","60~64세","총인구_여자(명)","","17536",
"북구","65~69세","총인구(명)","","22892",
"북구","65~69세","총인구_남자(명)","","10967",
"북구","65~69세","총인구_여자(명)","","11925",
"북구","70~74세","총인구(명)","","17674",
"북구","70~74세","총인구_남자(명)","","8213",
"북구","70~74세","총인구_여자(명)","","9461",
"북구","75~79세","총인구(명)","","12878",
"북구","75~79세","총인구_남자(명)","","5646",
"북구","75~79세","총인구_여자(명)","","7232",
"북구","80~84세","총인구(명)","","8846",
"북구","80~84세","총인구_남자(명)","","3400",
"북구","80~84세","총인구_여자(명)","","5446",
"북구","85~89세","총인구(명)","","4510",
"북구","85~89세","총인구_남자(명)","","1326",
"북구","85~89세","총인구_여자(명)","","3184",
"북구","90~94세","총인구(명)","","1629",
"북구","90~94세","총인구_남자(명)","","346",
"북구","90~94세","총인구_여자(명)","","1283",
"북구","95~99세","총인구(명)","","298",
"북구","95~99세","총인구_남자(명)","","55",
"북구","95~99세","총인구_여자(명)","","243",
"북구","100세이상","총인구(명)","","50",
"북구","100세이상","총인구_남자(명)","","5",
"북구","100세이상","총인구_여자(명)","","45",
"북구","15세미만","총인구(명)","","51844",
"북구","15세미만","총인구_남자(명)","","26794",
"북구","15세미만","총인구_여자(명)","","25050",
"북구","15~64세","총인구(명)","","316376",
"북구","15~64세","총인구_남자(명)","","160475",
"북구","15~64세","총인구_여자(명)","","155901",
"북구","65세이상","총인구(명)","","68777",
"북구","65세이상","총인구_남자(명)","","29958",
"북구","65세이상","총인구_여자(명)","","38819",
"북구","85세이상","총인구(명)","","6487",
"북구","85세이상","총인구_남자(명)","","1732",
"북구","85세이상","총인구_여자(명)","","4755",
"북구","평균연령","총인구(명)","","42.6",
"북구","평균연령","총인구_남자(명)","","41.4",
"북구","평균연령","총인구_여자(명)","","43.8",
"북구","중위연령","총인구(명)","","43.5",
"북구","중위연령","총인구_남자(명)","","42",
"북구","중위연령","총인구_여자(명)","","45",
"광산구","합계","총인구(명)","","422758",
"광산구","합계","총인구_남자(명)","","213977",
"광산구","합계","총인구_여자(명)","","208781",
"광산구","0~4세","총인구(명)","","15187",
"광산구","0~4세","총인구_남자(명)","","7725",
"광산구","0~4세","총인구_여자(명)","","7462",
"광산구","5~9세","총인구(명)","","23447",
"광산구","5~9세","총인구_남자(명)","","12097",
"광산구","5~9세","총인구_여자(명)","","11350",
"광산구","10~14세","총인구(명)","","25819",
"광산구","10~14세","총인구_남자(명)","","13267",
"광산구","10~14세","총인구_여자(명)","","12552",
"광산구","15~19세","총인구(명)","","25766",
"광산구","15~19세","총인구_남자(명)","","13011",
"광산구","15~19세","총인구_여자(명)","","12755",
"광산구","20~24세","총인구(명)","","33740",
"광산구","20~24세","총인구_남자(명)","","17342",
"광산구","20~24세","총인구_여자(명)","","16398",
"광산구","25~29세","총인구(명)","","30879",
"광산구","25~29세","총인구_남자(명)","","16847",
"광산구","25~29세","총인구_여자(명)","","14032",
"광산구","30~34세","총인구(명)","","26285",
"광산구","30~34세","총인구_남자(명)","","13885",
"광산구","30~34세","총인구_여자(명)","","12400",
"광산구","35~39세","총인구(명)","","31562",
"광산구","35~39세","총인구_남자(명)","","16209",
"광산구","35~39세","총인구_여자(명)","","15353",
"광산구","40~44세","총인구(명)","","37784",
"광산구","40~44세","총인구_남자(명)","","18797",
"광산구","40~44세","총인구_여자(명)","","18987",
"광산구","45~49세","총인구(명)","","40148",
"광산구","45~49세","총인구_남자(명)","","20278",
"광산구","45~49세","총인구_여자(명)","","19870",
"광산구","50~54세","총인구(명)","","38554",
"광산구","50~54세","총인구_남자(명)","","19886",
"광산구","50~54세","총인구_여자(명)","","18668",
"광산구","55~59세","총인구(명)","","29482",
"광산구","55~59세","총인구_남자(명)","","15590",
"광산구","55~59세","총인구_여자(명)","","13892",
"광산구","60~64세","총인구(명)","","23206",
"광산구","60~64세","총인구_남자(명)","","12082",
"광산구","60~64세","총인구_여자(명)","","11124",
"광산구","65~69세","총인구(명)","","13429",
"광산구","65~69세","총인구_남자(명)","","6532",
"광산구","65~69세","총인구_여자(명)","","6897",
"광산구","70~74세","총인구(명)","","9979",
"광산구","70~74세","총인구_남자(명)","","4501",
"광산구","70~74세","총인구_여자(명)","","5478",
"광산구","75~79세","총인구(명)","","7435",
"광산구","75~79세","총인구_남자(명)","","3118",
"광산구","75~79세","총인구_여자(명)","","4317",
"광산구","80~84세","총인구(명)","","5675",
"광산구","80~84세","총인구_남자(명)","","1835",
"광산구","80~84세","총인구_여자(명)","","3840",
"광산구","85~89세","총인구(명)","","3023",
"광산구","85~89세","총인구_남자(명)","","740",
"광산구","85~89세","총인구_여자(명)","","2283",
"광산구","90~94세","총인구(명)","","1101",
"광산구","90~94세","총인구_남자(명)","","207",
"광산구","90~94세","총인구_여자(명)","","894",
"광산구","95~99세","총인구(명)","","222",
"광산구","95~99세","총인구_남자(명)","","25",
"광산구","95~99세","총인구_여자(명)","","197",
"광산구","100세이상","총인구(명)","","35",
"광산구","100세이상","총인구_남자(명)","","X",
"광산구","100세이상","총인구_여자(명)","","32",
"광산구","15세미만","총인구(명)","","64453",
"광산구","15세미만","총인구_남자(명)","","33089",
"광산구","15세미만","총인구_여자(명)","","31364",
"광산구","15~64세","총인구(명)","","317406",
"광산구","15~64세","총인구_남자(명)","","163927",
"광산구","15~64세","총인구_여자(명)","","153479",
"광산구","65세이상","총인구(명)","","40899",
"광산구","65세이상","총인구_남자(명)","","16961",
"광산구","65세이상","총인구_여자(명)","","23938",
"광산구","85세이상","총인구(명)","","4381",
"광산구","85세이상","총인구_남자(명)","","975",
"광산구","85세이상","총인구_여자(명)","","3406",
"광산구","평균연령","총인구(명)","","38.7",
"광산구","평균연령","총인구_남자(명)","","37.9",
"광산구","평균연령","총인구_여자(명)","","39.6",
"광산구","중위연령","총인구(명)","","39.8",
"광산구","중위연령","총인구_남자(명)","","39.1",
"광산구","중위연령","총인구_여자(명)","","40.6",
"동구","합계","총인구(명)","","233721",
"동구","합계","총인구_남자(명)","","117546",
"동구","합계","총인구_여자(명)","","116175",
"동구","0~4세","총인구(명)","","5917",
"동구","0~4세","총인구_남자(명)","","3084",
"동구","0~4세","총인구_여자(명)","","2833",
"동구","5~9세","총인구(명)","","8423",
"동구","5~9세","총인구_남자(명)","","4363",
"동구","5~9세","총인구_여자(명)","","4060",
"동구","10~14세","총인구(명)","","9237",
"동구","10~14세","총인구_남자(명)","","4778",
"동구","10~14세","총인구_여자(명)","","4459",
"동구","15~19세","총인구(명)","","12955",
"동구","15~19세","총인구_남자(명)","","6861",
"동구","15~19세","총인구_여자(명)","","6094",
"동구","20~24세","총인구(명)","","23198",
"동구","20~24세","총인구_남자(명)","","11775",
"동구","20~24세","총인구_여자(명)","","11423",
"동구","25~29세","총인구(명)","","15628",
"동구","25~29세","총인구_남자(명)","","8754",
"동구","25~29세","총인구_여자(명)","","6874",
"동구","30~34세","총인구(명)","","12361",
"동구","30~34세","총인구_남자(명)","","6807",
"동구","30~34세","총인구_여자(명)","","5554",
"동구","35~39세","총인구(명)","","13532",
"동구","35~39세","총인구_남자(명)","","7083",
"동구","35~39세","총인구_여자(명)","","6449",
"동구","40~44세","총인구(명)","","15944",
"동구","40~44세","총인구_남자(명)","","8254",
"동구","40~44세","총인구_여자(명)","","7690",
"동구","45~49세","총인구(명)","","17328",
"동구","45~49세","총인구_남자(명)","","9097",
"동구","45~49세","총인구_여자(명)","","8231",
"동구","50~54세","총인구(명)","","18635",
"동구","50~54세","총인구_남자(명)","","9580",
"동구","50~54세","총인구_여자(명)","","9055",
"동구","55~59세","총인구(명)","","17144",
"동구","55~59세","총인구_남자(명)","","8724",
"동구","55~59세","총인구_여자(명)","","8420",
"동구","60~64세","총인구(명)","","19096",
"동구","60~64세","총인구_남자(명)","","9229",
"동구","60~64세","총인구_여자(명)","","9867",
"동구","65~69세","총인구(명)","","14614",
"동구","65~69세","총인구_남자(명)","","7014",
"동구","65~69세","총인구_여자(명)","","7600",
"동구","70~74세","총인구(명)","","10745",
"동구","70~74세","총인구_남자(명)","","4892",
"동구","70~74세","총인구_여자(명)","","5853",
"동구","75~79세","총인구(명)","","8371",
